Name,type,ratings,latitude,longitude,place_id
Brizas del sur productos de limpieza,home_goods_store,0,-31.4584293,-60.9343218,ChIJPZnlcRQTtZURz7Z2Y9KrWnI
Falasca,grocery_or_supermarket,2,-31.4584981,-60.934323,ChIJwTEdciETtZUR9TtFFmhJy7Q
NEPOL DISCO TROPIC,night_club,3,-31.4399104,-60.9353446,ChIJX89G3EATtZURLFEA3yee_j4
Luis Velázquez El Mago del Charango,electronics_store+home_goods_store,7,-31.4388523,-60.9340582,ChIJ9aL3A0ETtZURaU8iKmwzGw0
Daim Amoblamientos,furniture_store+home_goods_store,12,-31.4635001,-60.9334993,ChIJESsWsyATtZURXTDOYjQpLpk
Placita "8 de Septiembre",park,176,-31.4603471,-60.9333354,ChIJg4DZViATtZURHrY0iC_8TOo
Servicio mecánico Bisang,car_repair,12,-31.4610395,-60.9325173,ChIJkbp7JxkTtZURZMqfcNEQiBI
Veterinaria Dr Opo,veterinary_care,2,-31.459909,-60.9332791,ChIJ2Tl_vLETtZURwciYojwomlY
ESPER Clean SRL,shopping_mall,6,-31.4578907,-60.9331956,ChIJP860hCETtZURy4kpTF6raok
J y S GASTRONOMICO,shopping_mall,0,-31.4578009,-60.9329857,ChIJXW4RbyATtZURag0xjS-FUw8
Cancha de Los Teros Softball Club,gym,0,-31.457305,-60.9331925,ChIJpcmj70ITtZURM0FFz8eCFX0
Acumuladores Pueyrredon,car_repair,2,-31.456522,-60.9328233,ChIJDfb30xcTtZURSWkYdLafvi8
Comando Radioelectrico U R XI,local_government_office,1,-31.4568047,-60.9327512,ChIJdbQyJCITtZURzRxAPCIUpns
Museo de la Movilidad,museum,2,-31.4572516,-60.9325884,ChIJHXqt9DcTtZURKzKyh50TGrg
MUSEO AUTOMOVIL CLUB,museum,1,-31.4571586,-60.9324174,ChIJ1z5Uu6kTtZURbcPkYFsACyA
Despensa Maricel,grocery_or_supermarket,2,-31.4379738,-60.9336377,ChIJc-tNoeITtZUR63Ev6gurXQw
Despensa Janssen,grocery_or_supermarket,6,-31.4353717,-60.9338955,ChIJNYf7siETtZUR9N8ppeEagEM
KLEMPNOW BIER. CERVEZA ARTESANAL,grocery_or_supermarket,0,-31.4330833,-60.9327883,ChIJx_3cHewTtZURZy-8GFvkWAE
Mauro Laiva,home_goods_store,6,-31.4630938,-60.9314305,ChIJEZcj5t8StZURuhPFvj15aRw
Carniceria gabi,butcher_shop,3,-31.4623519,-60.9307733,ChIJBWeqzhcTtZURLocMm8dL0u8
Lezcano Aldo,shopping_mall,6,-31.4610201,-60.9309752,ChIJk82Id2sTtZURDJurTXd4uDI
CLORI muebles & deco,furniture_store+home_goods_store,15,-31.4617947,-60.9299604,ChIJQ2galU8TtZURlrJo8JdO1dA
Carniceria la familia,butcher_shop,3,-31.4594293,-60.9314955,ChIJL71jbogTtZURcvFRzOx-hwY
Plaza Lorito,park,0,-31.4592946,-60.9316581,ChIJvyZ6aKETtZURFDJLx2scZoM
Superlorito,supermarket+grocery_or_supermarket,793,-31.4587246,-60.9313541,ChIJ0wOP2iETtZURVs0YJBEi2mw
Ambar Calzados,shoe_store,0,-31.4588177,-60.9305639,ChIJwafNfR8TtZUR8lo9Hrfo_to
Parrila San Antonio Envio A Domicilio,restaurant,6,-31.4580746,-60.931091,ChIJdZQJ3iETtZUR_ndqnKiBARQ
Maria Antonieta,clothing_store,3,-31.4580069,-60.9320787,ChIJb3uOxCETtZURFnb13XwsdR4
Carlos J Eggel,electronics_store,23,-31.4422274,-60.9310972,ChIJBy1NAz0TtZUROnA3vgO4-Vk
Parada de colectivos larga distancia Esperanza; Santa Fe,gas_station,0,-31.4422868,-60.9312234,ChIJ9_DqV4YTtZURZZg_lENZ0Z4
Momentos,restaurant,11,-31.4413527,-60.9298607,ChIJ-89_THsTtZURjJwB2xywBp4
Taller Landolt Hnos.,car_repair,15,-31.4387616,-60.930473,ChIJs2sOg2oTtZUR5r021UN5ruY
Despensa Estela,grocery_or_supermarket,4,-31.4389383,-60.9302934,ChIJwzRvS2QTtZURYpXtc5MOhuk
La verdad de la milanesa,grocery_or_supermarket,5,-31.4389674,-60.9299304,ChIJJ2KPbH0TtZURe_zHT-knJSA
Parquecito Barrio Norte,park,29,-31.4363788,-60.9315791,ChIJ7b2pWKcTtZURQ3J4LMDw7js
Vivero Sol Naciente,garden_center,55,-31.436777,-60.9303921,ChIJ922XC2oTtZURCFTFfpyB8uM
Huerta Hidropónica,grocery_or_supermarket,4,-31.4325607,-60.9317709,ChIJ2bl3kUITtZURN_4AC1RwovE
de Nuestra Tierra,grocery_or_supermarket,0,-31.4331754,-60.9316005,ChIJQX-8Q9cTtZURrqnPcAMhs30
Taller GNC "Amherdt",car_repair,61,-31.4628727,-60.9285544,ChIJATl079gTtZURJCG9GcVXCmM
Super Las Heras,shopping_mall,8,-31.4608462,-60.9293767,ChIJ18yyy8ATtZURjko8uYyH3PQ
Solo Promos,meal_delivery,9,-31.4611192,-60.9296942,ChIJl9Gw04ETtZURB-lfR9KvM1k
Amarena Esperanza,clothing_store,0,-31.460123,-60.9286804,ChIJ9Z_a1doTtZURbyJ9p0xIxxg
yanapaj yoga,gym,0,-31.4602031,-60.9283179,ChIJe1xpbYoTtZURrBEoctCJvyI
Panaderia Balcarce,bakery,93,-31.4590853,-60.9294924,ChIJFzhWnh8TtZUR6n3RER6n5TY
ESTUDIO JURIDICO DRA. ASSELBORN VERONICA,lawyer,0,-31.4417222,-60.9291377,ChIJZfnvi50TtZUR9Zunnr48_5Y
Bar Dutruel,bar,995,-31.4425104,-60.9285609,ChIJBy1NAz0TtZURwU9dscgKpNU
Hielos Perossa,grocery_or_supermarket,4,-31.4419591,-60.9283794,ChIJ143HsUATtZURlh-r5AtKgBw
Litoral Motos Concesionaria Honda,car_dealer+car_repair,77,-31.442065,-60.928279,ChIJxw76HBUTtZUR1tUYtBL06fs
Litoral Repuestos,car_repair,7,-31.4422161,-60.9281933,ChIJDfb30xcTtZURe4xC3T0APl4
Sentido Norte Consultorios,doctor,0,-31.4402241,-60.929504,ChIJURsu1ZkTtZURwYZt8KKKGCo
Panaderia La Norteña,bakery,6,-31.4401646,-60.9297122,ChIJT7mSpv8TtZURKbwrOODzbA0
Workout Gimnasio,gym,0,-31.4403124,-60.9295519,ChIJ2wythuoTtZURNsBFLNuGscE
Residencia "Amor y Esperanza",doctor,0,-31.4404,-60.9296842,ChIJ58Exma8TtZURwbgWb0nFu4I
Clau Hair,hair_care,0,-31.4394152,-60.9294769,ChIJPTNA83gTtZURp02IEzWE_7k
Pimter Oil's,car_repair,68,-31.4406706,-60.9297646,ChIJv-9S5RMTtZURs6RQMX1IrY0
Candilejas Boliche bailable,bar,44,-31.4405678,-60.9288196,ChIJff8txyUTtZUR6G1ZQr2qbXU
Panaderia y Almacen Mi Trigal,grocery_store,0,-31.4401183,-60.9283106,ChIJn-XW7HUTtZURFhe0Oyoymso
Af. Electricidad-electrobombas Motores-generadores,home_goods_store,116,-31.4383493,-60.9286647,ChIJBQOdAz0TtZURHzsQhdvi9-Y
Foto Estudio Colazo,book_store,0,-31.4360938,-60.9297517,ChIJ6TFAPY8TtZURm1-XmbaNnLY
Farmacia ferreyra lederhos,veterinary_care,18,-31.4364356,-60.9294284,ChIJn1f95bwTtZURtrt6HyMqH1A
Verdulería OASIS,fruit_and_vegetable_store,2,-31.4346737,-60.9292448,ChIJwe2gIgkTtZURoUYrLIN7xfc
Nanitas pastelería artesanal,bakery,1,-31.4366386,-60.9285024,ChIJ16pOL-wTtZURLDCfPJCoXxk
GERIATRICO CARPE DIEM,lodging,8,-31.4358612,-60.9280428,ChIJR_M_2M4TtZUR2Z0ik2TXeEI
Silvana Ingaramo - Seguros,insurance_agency,4,-31.4347887,-60.9286173,ChIJXdYZ6LcTtZURP7OaOQ-Rkgk
AYAnet Soluciones informáticas,electronics_store,10,-31.4324028,-60.9280851,ChIJWyLXtEMTtZURrl5O984UwCU
Sweet Cupcakes,bakery,26,-31.4618314,-60.9275482,ChIJC-LHzeEStZUR-RoWdKfc-3E
Cuatrin Comercial,car_dealer,24,-31.46255,-60.9260355,ChIJubfsuUATtZURtoOfOhobbC4
Decor Muebles de Oscar Polini,furniture_store+home_goods_store,92,-31.462754,-60.926081,ChIJBy1NAz0TtZUR9sboXRedrcw
Miguel Milesi amoblamientos,furniture_store+home_goods_store,22,-31.4612522,-60.9261958,ChIJNwdN5uEStZURqEV8jllRg-0
Mahlzeit Casa de Comidas Para Llevar,meal_takeaway,15,-31.4616965,-60.9258216,ChIJBQOdAz0TtZURQIHdnf91KpQ
Alma Junior,gym,0,-31.459936,-60.927722,ChIJiYNeLFcTtZURC-2PioOSb4Y
TITI Y LALA,home_goods_store,1,-31.459574,-60.9272167,ChIJH9whfzQTtZURP8ORUUkkfGU
Centro de Estetica Ana Maria Alba,beauty_salon,29,-31.4598731,-60.9281158,ChIJ6T70tR8TtZURtyFzByyVgsQ
Lavadero de autos La Cortada,car_wash,1,-31.4577653,-60.9274656,ChIJUe4WV2gTtZURfcBJ2xGI-Q4
Daca,home_goods_store,3,-31.443098,-60.9272728,ChIJgcbYUBQTtZURuhl6_eG-Lw8
Pintureria Mercurio,home_goods_store,85,-31.4431266,-60.9275467,ChIJIbVeVBQTtZUR_5oNseK-ro4
Neumáticos El Norte,car_repair,11,-31.4427618,-60.9273515,ChIJU5ojVhQTtZURiBsOysltls8
Bertolotti Viajes,travel_agency,0,-31.4427051,-60.9273358,ChIJf3ab-BQTtZUR-SNA6EY-gcg
Bulonera Integral,hardware_store,2,-31.4432472,-60.9267827,ChIJJ7CyRBQTtZUR9RE41MaKq0E
EL VIVERO,garden_center,4,-31.4407323,-60.9278908,ChIJ9WEhhHgTtZUR2j_i5T6ZODY
Farmacia Barrios,pharmacy,3,-31.4408639,-60.9279663,ChIJBy1NAz0TtZURMUePLN3kgF4
Hey Babe By Laura V,clothing_store,8,-31.4404263,-60.9273266,ChIJJV5aARoTtZURO8qGkFDQEYc
Beautiful,clothing_store,0,-31.4405374,-60.9280524,ChIJXw5rxlQTtZURsB8pmPII904
PelubarberBalki,shopping_mall,0,-31.4416033,-60.9279768,ChIJ3-mBHMYTtZURcn3pf-AooQ8
PelubarberBalki,hair_care,0,-31.4417758,-60.9281395,ChIJnVz3l90TtZUR6tXRWK0gqSA
TU BOHEMIA (Indumendaria Hindú ),clothing_store,0,-31.4421655,-60.9275892,ChIJ9VnG498TtZURn4qL5zIypLI
Ferreteria Esperanza,hardware_store,129,-31.4391869,-60.927197,ChIJBQOdAz0TtZURQEKvOmOSPCw
EGEAA,real_estate_agency,34,-31.4389464,-60.9272004,ChIJBQOdAz0TtZUReznpJlitiPY
MICOLLI INFORMATICA,shopping_mall,5,-31.4395569,-60.9275186,ChIJsc2Pr_QTtZURwijA9VcmSFo
cochera d0s,shopping_mall,0,-31.4397379,-60.9265357,ChIJ_VsmR8ITtZURnYNbf9okblY
Look Inside Soluciones Informáticas,electronics_store,2,-31.4361734,-60.9269608,ChIJQRNr4r-1vJURoShUzrRi3p4
Norte Artículos De Limpieza,home_goods_store,2,-31.4370868,-60.9267577,ChIJt4expmsTtZUREHcQ5xtxurE
VERDE LIMON,home_goods_store,3,-31.4372236,-60.9278224,ChIJo8l3mT8TtZURfvo-r0Ipjss
Don Faustino,grocery_or_supermarket,10,-31.4372243,-60.9278226,ChIJj0i1rGsTtZURuQmjNVFCNPg
Parroquia Sagrado Corazón de Jesús,church,87,-31.4375878,-60.9271702,ChIJBRzGB2sTtZUR1zbxOBJcvpQ
Asylum Wear,clothing_store,7,-31.4361567,-60.927013,ChIJT9Zsxx-ptZUR9mutChdbob4
Lavanderia Esperanza,laundry,2,-31.4350953,-60.9269875,ChIJhSAAogQTtZUR1mwiqj5Gm-4
RatModified,car_repair,0,-31.434328,-60.9271244,ChIJU1fdSAcTtZURbWnjX87vb_g
Alicia Peluqueria Unisex,shopping_mall,16,-31.4353113,-60.9268582,ChIJ9c0R22sTtZURoJMBzIFLuFs
Arabesque Bailarinas,clothing_store,4,-31.4344623,-60.9258568,ChIJ6QZlspMTtZUR55rJNrUi0Is
Jardin de Infantes N°98 "Dr. Esteban Laureano Maradona",nursery_school,2,-31.4335432,-60.9266939,ChIJK59la2kTtZURv66sv3Rp4uM
Despensa y fiambreria norma,supermarket+grocery_or_supermarket,4,-31.4341854,-60.9259012,ChIJ221WMMwTtZURpZHTTflKjII
Cilindrar SRL - Servicios Metalúrgicos - Fabrica de Aberturas,door_supplier,5,-31.4626448,-60.9252386,ChIJW5TMiqATtZUR1-IPH5NbjRo
Sistema ViTo - Cerramientos de Vidrio,home_goods_store,39,-31.4629184,-60.9244524,ChIJsYe-JOATtZURMsntbtB-4x8
GRUTECK S.R.L.,car_repair,15,-31.4636253,-60.924518,ChIJp_r4S14TtZURMfoBe0qUHYk
MFB PRODUCTOR ASESOR DE SEGUROS,insurance_agency,0,-31.4602958,-60.9247333,ChIJfVI4aJ0TtZURHYdeYowQe7M
La Pica Lavadero de Autos,car_wash,7,-31.4391614,-60.9255821,ChIJw-gwUGsTtZUR8VdNbJEd2Bg
Expreso Rb,shopping_mall,10,-31.4407026,-60.9243866,ChIJ-eSiaBMTtZURhGhbdlinTQM
Organización Giunta - Asesores de seguros,insurance_agency,13,-31.4388289,-60.9251149,ChIJl7-1WWsTtZUR-Ixe26UO14Y
Despensa sofia,supermarket+grocery_or_supermarket,2,-31.4386393,-60.9252142,ChIJse61NcYTtZUR23J-smRlNTI
Men's Wear,clothing_store,3,-31.4386279,-60.9250984,ChIJq9-IrTATtZUR6tSLi9BcqtQ
La Tablita,bakery,26,-31.4380861,-60.9248955,ChIJQ-LRxDATtZURkYTr2Glr6FM
Viva La Pepa,shopping_mall,22,-31.43749,-60.925174,ChIJZbrzfGsTtZURemSGUkxG1yI
MDS,art_gallery,0,-31.437577,-60.924767,ChIJuUC-ANsTtZURQOxGcurX6LM
Dietética; Almacén Saludable & Nutritivo,grocery_or_supermarket,3,-31.4358697,-60.9252516,ChIJRyMrbVoTtZURrGaKzS9IITY
Muebles Rústicos & Jardín Giménez,lodging,11,-31.4360684,-60.9254139,ChIJGd0fJ7YTtZUR_KFTp4u_YhY
Plaza Las Carretas,park,278,-31.4359555,-60.9258835,ChIJK6oRk2sTtZURclOuCERuGD4
Bikinis Marroxs,clothing_store,9,-31.4349767,-60.9244883,ChIJC4kkD2wTtZURKoNUwHZma9s
Ger Sublimaciones,home_goods_store,13,-31.4329948,-60.925571,ChIJsRaeN2kTtZURjkNHDbYqv2U
Look Peluqueria Unisex,hair_care,1,-31.4339312,-60.9258195,ChIJF4IQrI8TtZUR1sV5pgHY6JE
HELADERIA YAMPI Sucursal NORTE,grocery_or_supermarket,0,-31.433119,-60.9255642,ChIJc-v-dnYTtZURYObzACCdoRM
kiosco sky,kiosk,0,-31.4330396,-60.9255325,ChIJnRBUP_wTtZURxwbrieAlORY
Peluquería Mireia,hair_care,7,-31.433345,-60.9243678,ChIJQeDixTcTtZURZ9D5YaMrrgo
Lumaria,restaurant,14,-31.4342128,-60.9244459,ChIJn7KFqW4TtZURd2nvbZPvN-c
NEYKE PETSHOP,pet_store,16,-31.4326048,-60.9253864,ChIJnVK6LFITtZURfdk-n8aALS4
Taller Mecanico "MAE",car_repair,1,-31.4320893,-60.9252263,ChIJ7ZLXouoTtZURMFRlrR2OH7w
Natalia Buttarelli Seguros y Gestoría,insurance_agency,7,-31.432264,-60.925334,ChIJLd2ILmkTtZURnQXbNHmmFcM
Casa De Cris Santa Fe,night_club,0,-31.4315903,-60.9243296,ChIJBZrP124TtZURm38f2TVK9Ao
Dietetica "UN NUEVO DIA",grocery_or_supermarket,19,-31.4322387,-60.9246056,ChIJfaF0YhwTtZURCofUo-3y-hE
PANADERIA MARIA SOL,bakery,0,-31.4323385,-60.9241898,ChIJxYtr8rATtZUR2u-sELDB7xc
jema roticeria,restaurant,0,-31.4300813,-60.9263824,ChIJrZqxYEITtZURRe1_YTQvN_g
PRODUC. ARTESANALES VIRGEN DEL MILAGRO,bakery,5,-31.4277576,-60.9246285,ChIJDbzhvwUTtZURzwUhJN9YNFs
Despensa y Verduleria y dietética norma,fruit_and_vegetable_store,1,-31.4270202,-60.9245976,ChIJY5dfipETtZURwnJPeXhahD4
Shaddai Crochet,clothing_store,1,-31.4267407,-60.9245072,ChIJ5R3XEMsTtZURw3yRlR1A3O4
Magneto Fisioterapia y Rehabilitación Animal,physiotherapist,0,-31.4279511,-60.9238853,ChIJB5htNSYTtZURL9dhG5CyAVU
Quinta cayasta,lodging,13,-31.4274094,-60.9237287,ChIJO-e-e1UTtZURH7gOONA-kTM
Dayer Sillas,furniture_store+home_goods_store,57,-31.463067,-60.9233239,ChIJBQOdAz0TtZURDKRRaMDCqmY
Despensa "FABALE",supermarket+grocery_or_supermarket,4,-31.4260125,-60.9229847,ChIJESGRsJkTtZURUVyCqSsoTRY
Supernor,grocery_or_supermarket,27,-31.4259596,-60.9242458,ChIJ590JLmQTtZURLsvCGZyH7PI
Despensa MORA,grocery_store,4,-31.424148,-60.92355,ChIJyyDGzHMTtZURLPbOp4Ade1E
Carnicería de Pato,butcher_shop,5,-31.4237671,-60.9224641,ChIJY_fuUY4TtZURAue2GdrMB-Q
Verdulería "El Sol",fruit_and_vegetable_store,10,-31.4233832,-60.9225883,ChIJTUxRMDETtZUR2HB6vyc_s0k
Esperanza sta fe,gas_station,0,-31.423147,-60.9242437,ChIJgw331dkTtZURdM0gedWCKAk
Transportes Santolaria,moving_company,11,-31.4444533,-60.9220882,ChIJ3cFKBT0TtZURTQm4ZJhymSo
SPI Ingenieria,electrician,5,-31.44394,-60.9195991,ChIJBy1NAz0TtZURu8wBdgcKgWQ
Fachini Revestimientos y Sanitarios,hardware_store,107,-31.4446169,-60.9207016,ChIJDfb30xcTtZURubUZDKbcgcs
C.I.S,dentist+doctor,0,-31.444697,-60.9210678,ChIJh8DS7UATtZURf7oJd8pBiIo
Tur Cen Viajes y Turismo,travel_agency,1,-31.444687,-60.9204897,ChIJz8Nw5ZYTtZURvkzcvRT-Q9Q
Predio Ferial,gym,21,-31.4443666,-60.9220687,ChIJmbn4kBETtZURwckhCO58jqc
Panaderia Esperanza,bakery,15,-31.4449901,-60.9202332,ChIJ3cFKBT0TtZUR2itrrJ960Sk
Simioni Diesel de Eraldo Simioni,car_repair,13,-31.4448239,-60.9198508,ChIJBQOdAz0TtZURy-YJXpG9QWI
La Campiña Autoservicio,supermarket+grocery_or_supermarket,7,-31.4421386,-60.9201416,ChIJ63GQbBITtZUR1sNuqrBiReg
MB Mecánica,car_repair,1,-31.4424797,-60.9197639,ChIJ56cqqGcTtZURyBpLRc1HcAE
Lavadero,night_club,0,-31.4239862,-60.9212101,ChIJrYhz4BkTtZURucb_UdgQPQw
Iglesia Evangelista Asamblea de Dios,church,0,-31.419794,-60.920309,ChIJKUBwlUcTtZURaNDwSBYLuNw
Centro de Salud Laureano Maradona,community_health_center,0,-31.4179845,-60.9207591,ChIJmyL0PhQTtZURXVNQe8nAla8
Fotocopiadora y despensa "Los Picus",grocery_or_supermarket,0,-31.4178185,-60.920706,ChIJjazP678TtZURgV-mP7jlI6g
Verduleria Y Almacen San Cayetano,fruit_and_vegetable_store,12,-31.4190609,-60.9194392,ChIJuX8szGITtZUROoW9mMR8mC8
Escuela Secundaria Orientada N•715,secondary_school,0,-31.4171475,-60.920491,ChIJ6aZVEg4VtZURi1EhPJ1a3RE
Beautiful,clothing_store,3,-31.4159288,-60.9200374,ChIJv0Wv2cwVtZURl_ZXA24eXEE
Pintureria Mercurio,storage,0,-31.4645055,-60.919223,ChIJS_JSJ_8TtZUREPKEWIyh-IU
Jesucristo Fuente de Vida sede central,church,2,-31.4578757,-60.9192666,ChIJHTNxtdITtZURn3c410xd-qQ
Sweet Chic,clothing_store,8,-31.4441295,-60.9192605,ChIJexd3RDkTtZUR6Ob55W24KOU
El guacamayo,clothing_store,1,-31.416857,-60.9187512,ChIJL4lScrAVtZURhjH05hMbJIU
Capilla San Lino,church,9,-31.4095129,-60.9181726,ChIJRRPM24QUtZURB2lyvFarJSg
Gestoŕ,lodging,0,-31.4076736,-60.9185386,ChIJfQg2keQVtZURmhkCWE0kZik
Tambores Trod,electronics_store+home_goods_store,6,-31.4670518,-60.9158709,ChIJi5nVXfoStZURThFAx7AmsfE
TD REPUESTOS,shopping_mall+car_repair,22,-31.466452,-60.9160196,ChIJd-pg-foStZURuphqFhafHqY
Reina Madre,clothing_store,0,-31.4522454,-60.9164604,ChIJ5RiEIxsTtZUR87u2OejjgQk
Pediatra Silvina Pilatti,doctor,3,-31.4527885,-60.9177009,ChIJbdxQ6CITtZURu2TRFbXLehU
FABRICA DE MUEBLES ESCOLARES Y BARES ESPERANZA METALES,furniture_store+home_goods_store,0,-31.44242,-60.9163527,ChIJa_99NNgTtZURJTogoOJBbVE
Esperanza Metal S.r.l.,furniture_store+home_goods_store,0,-31.44242,-60.9163527,ChIJC-X51A0TtZUReUldJ8AEE-Q
Complejo de Pádel Los Aromos,gym,9,-31.439329,-60.9167378,ChIJ_9heoK0TtZURAfZU9FdDI4o
El Popito Camiones Hugo Ramon Lisowyi,shopping_mall,8,-31.4390083,-60.9169806,ChIJTxScFw0TtZUROxMLAlW3XF4
La Soñada,lodging,0,-31.4637401,-60.9144064,ChIJrYWaGAwTtZURB9taqNpSt84
TEOS,night_club,1869,-31.461988,-60.913988,ChIJJQxRGfwStZURaz0LzmdKy-4
UP! Sabados,night_club,1,-31.4618966,-60.9140078,ChIJ7QW3cEITtZURUOSQ2ix86zs
THR3E,clothing_store,2,-31.452947,-60.913954,ChIJPw0mpwITtZURolGIjNgSu7Y
Librería Alfarero,book_store,127,-31.4526136,-60.9141981,ChIJEVMo9wMTtZURoDW7xS7StmY
Personal Telefonia Alphone,electronics_store,2,-31.4525236,-60.9149192,ChIJg1SJ-Z0TtZURGxSNowATtv0
El Molino,bakery,532,-31.4460987,-60.9143693,ChIJt_6tbA8TtZURwcbKQSRZ2UI
Cadena Dar,supermarket+grocery_or_supermarket,347,-31.4466494,-60.9142454,ChIJ78gTaA8TtZURs_JhxY2DNGs
COPROCER CARNICERIA,butcher_shop,0,-31.4465658,-60.9141218,ChIJpRtqMAUTtZURWqwuUJifrp4
Taller Chapista Heltner,car_repair,0,-31.4464367,-60.9145657,ChIJF6ArQg8TtZURoIWjj9_ODZ0
Shell Estacion de Servicios,gas_station,57,-31.446719,-60.9137486,ChIJj29UynYTtZUR_QVjVh-GdvU
Oggioni Sa,furniture_store+home_goods_store,0,-31.4462969,-60.914144,ChIJDfb30xcTtZURIPK99ImbfZA
Botania,hardware_store,91,-31.4461584,-60.9147091,ChIJ3aoBDA8TtZURimDXYWzn-5E
Shell,gas_station,124,-31.4469915,-60.9133384,ChIJY1cVBV4TtZURc4mc_-wG3Ng
Kiosco El Cruce,kiosk,0,-31.4460814,-60.9146827,ChIJXU7l9NwTtZURJkhqiB4qKXA
BIASSONI E HIJOS - SAICA,hardware_store,14,-31.4461659,-60.9137734,ChIJL3sfTA8TtZURy0zcZpAz0xs
Silvia,lodging,0,-31.4450828,-60.9150001,ChIJE_plkM8TtZURdQzoyOaDURc
Vivero El Trebol,garden_center,11,-31.4455295,-60.9151377,ChIJLWflPgwTtZURFWynULGGMXk
Grupo Galcor - Neumáticos y Servicios,car_repair,142,-31.445723,-60.9151809,ChIJBQOdAz0TtZURvMGznDldiLw
Veterinaria Del Valle,veterinary_care,3,-31.4452707,-60.9154785,ChIJV0tKAw8TtZURQJtpTjU6PVc
Zeus - Electricidad y Climatizacion - Suc. Esperanza,electrician,0,-31.445743,-60.9156744,ChIJ56nQpXkTtZURiwCQs3CSQmc
TALLER EL CHICHA,car_repair,0,-31.4460031,-60.9155864,ChIJOVcFKvcTtZURoCtC-tIACBQ
Taller de elastico y gomeria 24hs,car_repair,0,-31.4432967,-60.9149605,ChIJU0yR-XcTtZURkZYMvNg__qQ
MAX AGRO,veterinary_care,2,-31.4427538,-60.9145406,ChIJBVHClysTtZURRxS2Dh1JL98
Taller Mecanico,car_repair,0,-31.4412619,-60.9145333,ChIJV4SLFgwTtZURcpzjzlGoboI
Maderera Esperanza,shopping_mall,18,-31.440724,-60.9142771,ChIJMXkjcQwTtZUREfnWJI0_qS0
Buttarelli Camiones SA,car_dealer,85,-31.4395688,-60.9141078,ChIJX6FdV_0RtZUReWIWi3Epv1o
Shell,gas_station,54,-31.454293,-60.9127713,ChIJ002a6qYTtZURcVMlE4KDOX4
Reniflor Amoblamientos,furniture_store+home_goods_store,0,-31.4546029,-60.9119671,ChIJ_WjXnwETtZURpC4gmBY2Awg
Las Chapas Parrilla Restaurante,restaurant,440,-31.4541384,-60.9119584,ChIJo1NTcwETtZURROKmS4wVseU
Angelinos,restaurant,583,-31.4538995,-60.9124294,ChIJc_imbwETtZURfqanv82bvyo
Fruteria Y Verduleria La Huerta,fruit_and_vegetable_store,0,-31.4529999,-60.9127109,ChIJ6wUEWwETtZURC_3R3pSC9ik
17 Sport,shoe_store,0,-31.4531192,-60.9124736,ChIJSyFdQwETtZURVU8NxhvDN7Q
Farmacia Saugy,pharmacy,3,-31.4531487,-60.912349,ChIJBy1NAz0TtZURSZ_nE4_BJd8
JK Kilgelmann Supermercados,supermarket+grocery_or_supermarket,660,-31.4531103,-60.9114571,ChIJsXMMZhYTtZURGBJwLN3SdK8
CH Electromecánica,car_repair,4,-31.4522365,-60.9112781,ChIJLbxpzAYTtZUR1IOe3cMCrs0
Tc Neumaticos,car_repair,59,-31.4490941,-60.9124587,ChIJBQOdAz0TtZURYDRFhzExpio
Djk Electromecanica,car_repair,5,-31.4501553,-60.912678,ChIJMVoyCLATtZUR37XS91CpMEY
24/7 Drugstore,drugstore,0,-31.4496996,-60.9124063,ChIJ7f8r1QITtZURaVM6EP0aGSg
Estacion de Servicio GNC,gas_station,105,-31.4496985,-60.9124087,ChIJ-SnOZgYTtZUR7FpnmLOuFOY
Bowling 6/70,bowling_alley,332,-31.4466796,-60.9123908,ChIJhZ9KrAgTtZURTvhvw5AeZx8
ARIAS ELECTROMECÁNICA,car_repair,0,-31.4464164,-60.9118143,ChIJmSw35tMTtZURkg-Unac6h5E
Vivero Carmen,garden_center,128,-31.4535936,-60.9105401,ChIJlVnUAgETtZUR5kQ-sW7LMPw
Ayna,clothing_store,3,-31.4537093,-60.9104217,ChIJW26IAgETtZUR5si-wHkJgWo
Okey Esperanza - Importador y distribuidor,shopping_mall,11,-31.4537251,-60.9100438,ChIJy38O_AATtZURqxFCSHhMF7A
Clinica Veterinaria Garras Y Patitas,veterinary_care,0,-31.4533049,-60.9108362,ChIJRyNnGQETtZURfzVj1EH1oMs
Diamond Store,clothing_store,22,-31.4536119,-60.9098183,ChIJrXNN-gATtZURtE50rjlebFo
Despensa Maru,grocery_store,0,-31.4530304,-60.9107476,ChIJk_iyGAETtZURCnNz3zjPuak
Plaza Soldados de Malvinas,park,251,-31.4507664,-60.9095415,ChIJjYZtMAcTtZURNcbuwtMKJCs
Capilla San Pío de Pietrelcina,church,24,-31.4515641,-60.9089926,ChIJkXZTMwcTtZURwoAHCxCfiIs
Bella Donna Peluqueria Unisex,hair_care,4,-31.4501218,-60.9092281,ChIJpXJlPgcTtZURIkot6SS3gfo
Eduardo J.Benz Automotores,car_dealer,3,-31.4470603,-60.9104475,ChIJK7yjMgYTtZUR_PV4csUkP7Y
Agro 70,grocery_or_supermarket,2,-31.447224,-60.909941,ChIJ73-0zgcTtZURg1c5EOZ_JSY
Buttarelli Muebles,furniture_store+home_goods_store,1,-31.4475468,-60.9091428,ChIJm7j6uwcTtZURDTjthj5GVJU
